Modelo,Almacenamiento,PrecioB2B,PrecioB2C,Tipo,Pantalla,Año,Procesador,descripcion,tipo,pantalla,procesador,año,almacenamiento,preciob2b,preciob2c
"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.1",256GB,215,,Mac,27 pulgadas,2020.0,Core I5 3.1,"iMac (Retina, 5K, 27 pulgadas, 2020) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2020,256 GB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",3TB,310,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,3 TB,310.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",2TB,305,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,2 TB,305.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",2TB,300,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,2 TB,300.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",1TB,275,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,1 TB,275.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",1TB,275,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,1 TB,275.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",256GB,275,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,256 GB,275.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",512GB,275,,Mac,27 pulgadas,2019.0,Core I9 3.6,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i9 3.6",Mac,27 Pulgadas,Core I9 3.6,2019,512 GB,275.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",1TB,250,,Mac,27 pulgadas,2019.0,Core I5 3.7,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",Mac,27 Pulgadas,Core I5 3.7,2019,1 TB,250.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",2TB,250,,Mac,27 pulgadas,2019.0,Core I5 3.7,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",Mac,27 Pulgadas,Core I5 3.7,2019,2 TB,250.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",2TB,250,,Mac,27 pulgadas,2019.0,Core I5 3.7,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",Mac,27 Pulgadas,Core I5 3.7,2019,2 TB,250.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",3TB,250,,Mac,27 pulgadas,2019.0,Core I5 3.7,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",Mac,27 Pulgadas,Core I5 3.7,2019,3 TB,250.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",512GB,230,,Mac,27 pulgadas,2019.0,Core I5 3.7,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.7",Mac,27 Pulgadas,Core I5 3.7,2019,512 GB,230.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",1TB,215,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,1 TB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",1TB,215,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,1 TB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",2TB,215,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,2 TB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",3TB,215,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,3 TB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",512GB,215,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,512 GB,215.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",256GB,205,,Mac,27 pulgadas,2019.0,Core I5 3.1,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.1",Mac,27 Pulgadas,Core I5 3.1,2019,256 GB,205.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",1TB,180,,Mac,27 pulgadas,2019.0,Core I5 3.0,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",Mac,27 Pulgadas,Core I5 3.0,2019,1 TB,180.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",2TB,180,,Mac,27 pulgadas,2019.0,Core I5 3.0,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",Mac,27 Pulgadas,Core I5 3.0,2019,2 TB,180.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",512GB,180,,Mac,27 pulgadas,2019.0,Core I5 3.0,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",Mac,27 Pulgadas,Core I5 3.0,2019,512 GB,180.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",1TB,175,,Mac,27 pulgadas,2019.0,Core I5 3.0,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",Mac,27 Pulgadas,Core I5 3.0,2019,1 TB,175.0,
"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",256GB,145,,Mac,27 pulgadas,2019.0,Core I5 3.0,"iMac (Retina 5K, 27 pulgadas, 2019) A2115 Core i5 3.0",Mac,27 Pulgadas,Core I5 3.0,2019,256 GB,145.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",1TB,170,,Mac,27 pulgadas,2017.0,Core I5 3.8,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",Mac,27 Pulgadas,Core I5 3.8,2017,1 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",2TB,170,,Mac,27 pulgadas,2017.0,Core I5 3.8,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",Mac,27 Pulgadas,Core I5 3.8,2017,2 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",2TB,170,,Mac,27 pulgadas,2017.0,Core I5 3.8,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",Mac,27 Pulgadas,Core I5 3.8,2017,2 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",3TB,170,,Mac,27 pulgadas,2017.0,Core I5 3.8,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",Mac,27 Pulgadas,Core I5 3.8,2017,3 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",512GB,170,,Mac,27 pulgadas,2017.0,Core I5 3.8,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.8",Mac,27 Pulgadas,Core I5 3.8,2017,512 GB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",1TB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,1 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",1TB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,1 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",256GB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,256 GB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",2TB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,2 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",2TB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,2 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",3TB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,3 TB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",512GB,170,,Mac,27 pulgadas,2017.0,Core I7 4.2,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i7 4.2",Mac,27 Pulgadas,Core I7 4.2,2017,512 GB,170.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",1TB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,1 TB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",1TB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,1 TB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",256GB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,256 GB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",2TB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,2 TB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",3TB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,3 TB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",512GB,135,,Mac,27 pulgadas,2017.0,Core I5 3.5,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.5",Mac,27 Pulgadas,Core I5 3.5,2017,512 GB,135.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",1TB,105,,Mac,27 pulgadas,2017.0,Core I5 3.4,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",Mac,27 Pulgadas,Core I5 3.4,2017,1 TB,105.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",1TB,105,,Mac,27 pulgadas,2017.0,Core I5 3.4,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",Mac,27 Pulgadas,Core I5 3.4,2017,1 TB,105.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",256GB,105,,Mac,27 pulgadas,2017.0,Core I5 3.4,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",Mac,27 Pulgadas,Core I5 3.4,2017,256 GB,105.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",2TB,105,,Mac,27 pulgadas,2017.0,Core I5 3.4,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",Mac,27 Pulgadas,Core I5 3.4,2017,2 TB,105.0,
"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",512GB,105,,Mac,27 pulgadas,2017.0,Core I5 3.4,"iMac (Retina 5K, 27 pulgadas, 2017) A1419 Core i5 3.4",Mac,27 Pulgadas,Core I5 3.4,2017,512 GB,105.0,
